Segment,Point,Elapsed Time (s),Potential (V),Current (A),Frequency (Hz),|Z| (ohms),Zre (ohms),Zim (ohms),Phase of Z (deg),ActionId
0,0,1,-0.751483857631683,-0.000867313705384731,0,0,0,0,0,3
0,1,2,-0.751018404960632,-0.000843973190058023,0,0,0,0,0,3
0,2,3,-0.750164985656738,-0.000819636858068407,0,0,0,0,0,3
0,3,4,-0.750727474689484,-0.000822379370220006,0,0,0,0,0,3
0,4,5,-0.749098300933838,-0.000757422763854265,0,0,0,0,0,3
0,5,6,-0.749777138233185,-0.000769870996009558,0,0,0,0,0,3
0,6,7,-0.74902069568634,-0.000742729869671166,0,0,0,0,0,3
0,7,8,-0.74911767244339,-0.000733518158085644,0,0,0,0,0,3
0,8,9,-0.750630497932434,-0.000763763557188213,0,0,0,0,0,3
0,9,10,-0.750184416770935,-0.000739831768441945,0,0,0,0,0,3
0,10,11,-0.748691022396088,-0.000697250943630934,0,0,0,0,0,3
0,11,12,-0.751018404960632,-0.000738341885153204,0,0,0,0,0,3
0,12,13,-0.749428033828735,-0.000691127963364124,0,0,0,0,0,3
0,13,14,-0.748652219772339,-0.000663858430925757,0,0,0,0,0,3
0,14,15,-0.750669300556183,-0.00071067560929805,0,0,0,0,0,3
0,15,16,-0.747992813587189,-0.000627949077170342,0,0,0,0,0,3
0,16,17,-0.750882625579834,-0.000700110162142664,0,0,0,0,0,3
0,17,18,-0.749699532985687,-0.000658680743072182,0,0,0,0,0,3
0,18,19,-0.749059498310089,-0.000644758169073612,0,0,0,0,0,3
0,19,20,-0.750164985656738,-0.000657307566143572,0,0,0,0,0,3
0,20,21,-0.749098300933838,-0.000628135807346553,0,0,0,0,0,3
0,21,22,-0.747643709182739,-0.000584757537581027,0,0,0,0,0,3
0,22,23,-0.748729825019836,-0.000606825924478471,0,0,0,0,0,3
0,23,24,-0.751095950603485,-0.000654448347631842,0,0,0,0,0,3
0,24,25,-0.749428033828735,-0.00060388894053176,0,0,0,0,0,3
0,25,26,-0.749912858009338,-0.000614178192336112,0,0,0,0,0,3
0,26,27,-0.747275173664093,-0.000538578315172344,0,0,0,0,0,3
0,27,28,-0.751018404960632,-0.000630882219411433,0,0,0,0,0,3
0,28,29,-0.748652219772339,-0.00056380161549896,0,0,0,0,0,3
0,29,30,-0.749874114990234,-0.000585621106438339,0,0,0,0,0,3
0,30,31,-0.748147964477539,-0.000535384577233344,0,0,0,0,0,3
0,31,32,-0.749990463256836,-0.000572173099499196,0,0,0,0,0,3
0,32,33,-0.74876856803894,-0.000549668970052153,0,0,0,0,0,3
0,33,34,-0.74911767244339,-0.000545809976756573,0,0,0,0,0,3
0,34,35,-0.750223219394684,-0.000570317497476935,0,0,0,0,0,3
0,35,36,-0.749098300933838,-0.000531809579115361,0,0,0,0,0,3
0,36,37,-0.750514090061188,-0.000566859263926744,0,0,0,0,0,3
0,37,38,-0.750514090061188,-0.000557538587599993,0,0,0,0,0,3
0,38,39,-0.748632848262787,-0.000512522587087005,0,0,0,0,0,3
0,39,40,-0.751095950603485,-0.000562187226023525,0,0,0,0,0,3
0,40,41,-0.751057147979736,-0.00056584004778415,0,0,0,0,0,3
0,41,42,-0.752569973468781,-0.000583162589464337,0,0,0,0,0,3
0,42,43,-0.748497068881989,-0.000488057819893584,0,0,0,0,0,3
0,43,44,-0.74936980009079,-0.000496460415888578,0,0,0,0,0,3
0,44,45,-0.752395391464233,-0.000565388763789088,0,0,0,0,0,3
0,45,46,-0.749854683876038,-0.000505796633660793,0,0,0,0,0,3
0,46,47,-0.748477697372437,-0.00047052523586899,0,0,0,0,0,3
0,47,48,-0.749428033828735,-0.000487921672174707,0,0,0,0,0,3
0,48,49,-0.750960171222687,-0.000523593742400408,0,0,0,0,0,3
0,49,50,-0.751076579093933,-0.000508441880811006,0,0,0,0,0,3
0,50,51,-0.749078929424286,-0.000460165931144729,0,0,0,0,0,3
0,51,52,-0.749505579471588,-0.000467494857730344,0,0,0,0,0,3
0,52,53,-0.749874114990234,-0.000474391970783472,0,0,0,0,0,3
0,53,54,-0.747837662696838,-0.000419432879425585,0,0,0,0,0,3
0,54,55,-0.749738335609436,-0.000457738526165485,0,0,0,0,0,3
0,55,56,-0.749311625957489,-0.000441279582446441,0,0,0,0,0,3
0,56,57,-0.750242590904236,-0.000464841810753569,0,0,0,0,0,3
0,57,58,-0.750514090061188,-0.000453136541182175,0,0,0,0,0,3
0,58,59,-0.751619637012482,-0.000475749606266618,0,0,0,0,0,3
0,59,60,-0.749331057071686,-0.000422533281380311,0,0,0,0,0,3
0,60,61,-0.750068008899689,-0.000430111162131652,0,0,0,0,0,3
0,61,62,-0.752240240573883,-0.000485451484564692,0,0,0,0,0,3
0,62,63,-0.749738335609436,-0.000422949495259672,0,0,0,0,0,3
0,63,64,-0.750514090061188,-0.000426162703661248,0,0,0,0,0,3
0,64,65,-0.748535871505737,-0.000375673320377246,0,0,0,0,0,3
0,65,66,-0.748826801776886,-0.000374471303075552,0,0,0,0,0,3
0,66,67,-0.749350428581238,-0.000384939514333382,0,0,0,0,0,3
0,67,68,-0.748341917991638,-0.000349014590028673,0,0,0,0,0,3
0,68,69,-0.750455915927887,-0.000395886192563921,0,0,0,0,0,3
0,69,70,-0.749602556228638,-0.000370931316865608,0,0,0,0,0,3
0,70,71,-0.74886554479599,-0.000359397236024961,0,0,0,0,0,3
0,71,72,-0.750843822956085,-0.000399305572500452,0,0,0,0,0,3
0,72,73,-0.751037776470184,-0.000394645263440907,0,0,0,0,0,3
0,73,74,-0.74936980009079,-0.000359296071110293,0,0,0,0,0,3
0,74,75,-0.750688672065735,-0.000387374690035358,0,0,0,0,0,3
0,75,76,-0.750087440013886,-0.000373506540199742,0,0,0,0,0,3
