Segment,Point,Elapsed Time (s),Potential (V),Current (A),Frequency (Hz),|Z| (ohms),Zre (ohms),Zim (ohms),Phase of Z (deg),ActionId
0,0,0.12,-0.599099576473236,-0.00310404296033084,0,0,0,0,0,33
0,1,0.24,-0.594134509563446,-0.00207890011370182,0,0,0,0,0,33
0,2,0.36,-0.595084846019745,-0.00171673286240548,0,0,0,0,0,33
0,3,0.48,-0.595511555671692,-0.0015109577216208,0,0,0,0,0,33
0,4,0.6,-0.592796266078949,-0.00130961544346064,0,0,0,0,0,33
0,5,0.72,-0.591399848461151,-0.00119249627459794,0,0,0,0,0,33
0,6,0.84,-0.59108954668045,-0.00111744599416852,0,0,0,0,0,33
0,7,0.96,-0.5901198387146,-0.00105085165705532,0,0,0,0,0,33
0,8,1.08,-0.589537978172302,-0.00101082667242736,0,0,0,0,0,33
0,9,1.2,-0.587113618850708,-0.000923805462662131,0,0,0,0,0,33
0,10,1.32,-0.586745142936707,-0.000902939063962549,0,0,0,0,0,33
0,11,1.44,-0.58480566740036,-0.000851407123263925,0,0,0,0,0,33
0,12,1.56,-0.583855330944061,-0.000824868970084935,0,0,0,0,0,33
0,13,1.68,-0.583157122135162,-0.000791601021774113,0,0,0,0,0,33
0,14,1.8,-0.579510927200317,-0.00072002736851573,0,0,0,0,0,33
0,15,1.92,-0.581586122512817,-0.000771283113863319,0,0,0,0,0,33
0,16,2.04,-0.580228507518768,-0.000743593496736139,0,0,0,0,0,33
0,17,2.16,-0.577299892902374,-0.000685814069584012,0,0,0,0,0,33
0,18,2.28,-0.575690150260925,-0.000652402173727751,0,0,0,0,0,33
0,19,2.4,-0.575903475284576,-0.000673140224535018,0,0,0,0,0,33
0,20,2.52,-0.574332535266876,-0.000650044763460755,0,0,0,0,0,33
0,21,2.64,-0.572334885597229,-0.000617422512732446,0,0,0,0,0,33
0,22,2.76,-0.571268141269684,-0.000601605453994125,0,0,0,0,0,33
0,23,2.88,-0.570666909217834,-0.000603799475356936,0,0,0,0,0,33
0,24,3,-0.571190595626831,-0.000635888776741922,0,0,0,0,0,33
0,25,3.12,-0.568960189819336,-0.000589480099733919,0,0,0,0,0,33
0,26,3.24,-0.566710412502289,-0.000552765442989767,0,0,0,0,0,33
0,27,3.36,-0.564576983451843,-0.000522216665558517,0,0,0,0,0,33
0,28,3.48,-0.565352737903595,-0.000558756175450981,0,0,0,0,0,33
0,29,3.6,-0.563141763210297,-0.000522901304066181,0,0,0,0,0,33
0,30,3.72,-0.562172055244446,-0.000529961776919663,0,0,0,0,0,33
0,31,3.84,-0.561182916164398,-0.000534466526005417,0,0,0,0,0,33
0,32,3.96,-0.559592545032501,-0.000500875641591847,0,0,0,0,0,33
0,33,4.08,-0.558913707733154,-0.000503987714182585,0,0,0,0,0,33
0,34,4.2,-0.557982742786407,-0.000503283634316176,0,0,0,0,0,33
0,35,4.32,-0.556373000144959,-0.000486758537590504,0,0,0,0,0,33
0,36,4.44,-0.55425900220871,-0.000462437747046351,0,0,0,0,0,33
0,37,4.56,-0.553483188152313,-0.000456143578048795,0,0,0,0,0,33
0,38,4.68,-0.552843153476715,-0.000476675457321107,0,0,0,0,0,33
0,39,4.8,-0.552610456943512,-0.000487653247546405,0,0,0,0,0,33
0,40,4.92,-0.550942480564117,-0.000475465640192851,0,0,0,0,0,33
0,41,5.04,-0.549720644950867,-0.000458749942481518,0,0,0,0,0,33
0,42,5.16,-0.54752904176712,-0.000439190596807748,0,0,0,0,0,33
0,43,5.28,-0.547121703624725,-0.000450635241577402,0,0,0,0,0,33
0,44,5.4,-0.545221030712128,-0.000430200627306476,0,0,0,0,0,33
0,45,5.52,-0.545240461826324,-0.000449557672254741,0,0,0,0,0,33
0,46,5.64,-0.54372763633728,-0.000440357631305233,0,0,0,0,0,33
0,47,5.76,-0.542525172233582,-0.000433569424785674,0,0,0,0,0,33
0,48,5.88,-0.540818452835083,-0.00041455082828179,0,0,0,0,0,33
0,49,6,-0.539538383483887,-0.000407284154789522,0,0,0,0,0,33
0,50,6.12,-0.538297116756439,-0.000408711814088747,0,0,0,0,0,33
