Segment,Point,Elapsed Time (s),Potential (V),Current (A),Frequency (Hz),|Z| (ohms),Zre (ohms),Zim (ohms),Phase of Z (deg),ActionId
0,0,0.125,-0.647256672382355,-0.00086148246191442,0,0,0,0,0,33
0,1,0.25,-0.646170556545258,-0.000660330173559487,0,0,0,0,0,33
0,2,0.375,-0.646868765354156,-0.000604958739131689,0,0,0,0,0,33
0,3,0.5,-0.647993624210358,-0.000580968568101525,0,0,0,0,0,33
0,4,0.625,-0.644056499004364,-0.000505742151290178,0,0,0,0,0,33
0,5,0.75,-0.64426988363266,-0.000492546998430043,0,0,0,0,0,33
0,6,0.875,-0.639828443527222,-0.000426081038312986,0,0,0,0,0,33
0,7,1,-0.639925420284271,-0.000426975748268887,0,0,0,0,0,33
0,8,1.125,-0.636822283267975,-0.000378404161892831,0,0,0,0,0,33
0,9,1.25,-0.635968923568726,-0.00037442849134095,0,0,0,0,0,33
0,10,1.375,-0.637520492076874,-0.000400787714170292,0,0,0,0,0,33
0,11,1.5,-0.633467018604279,-0.000351792114088312,0,0,0,0,0,33
0,12,1.625,-0.631178438663483,-0.000325386237818748,0,0,0,0,0,33
0,13,1.75,-0.632206320762634,-0.000346353772329167,0,0,0,0,0,33
0,14,1.875,-0.629374742507935,-0.000320710358209908,0,0,0,0,0,33
0,15,2,-0.625631511211395,-0.000277522631222382,0,0,0,0,0,33
0,16,2.125,-0.63201242685318,-0.000380788784241304,0,0,0,0,0,33
0,17,2.25,-0.627842545509338,-0.00032561962143518,0,0,0,0,0,33
0,18,2.375,-0.623672664165497,-0.000281264918157831,0,0,0,0,0,33
0,19,2.5,-0.624370872974396,-0.000297311489703134,0,0,0,0,0,33
0,20,2.625,-0.621558666229248,-0.000274305552011356,0,0,0,0,0,33
0,21,2.75,-0.621287107467651,-0.000281401065876707,0,0,0,0,0,33
0,22,2.875,-0.622780501842499,-0.000310685602016747,0,0,0,0,0,33
0,23,3,-0.619270086288452,-0.00027703249361366,0,0,0,0,0,33
0,24,3.125,-0.618882179260254,-0.000279456027783453,0,0,0,0,0,33
0,25,3.25,-0.615779042243958,-0.000250906683504581,0,0,0,0,0,33
0,26,3.375,-0.615934193134308,-0.000267462892225012,0,0,0,0,0,33
0,27,3.5,-0.611454010009766,-0.000217685388633981,0,0,0,0,0,33
0,28,3.625,-0.612869799137115,-0.000250832788879052,0,0,0,0,0,33
0,29,3.75,-0.612481951713562,-0.00025683906278573,0,0,0,0,0,33
0,30,3.875,-0.61038726568222,-0.000237190266489051,0,0,0,0,0,33
0,31,4,-0.609281778335571,-0.000237194151850417,0,0,0,0,0,33
0,32,4.125,-0.606256246566772,-0.000205069853109308,0,0,0,0,0,33
0,33,4.25,-0.609378755092621,-0.000263981259195134,0,0,0,0,0,33
0,34,4.375,-0.606042861938477,-0.0002300947526237,0,0,0,0,0,33
0,35,4.5,-0.604084014892578,-0.000220696310861968,0,0,0,0,0,33
0,36,4.625,-0.601601481437683,-0.000200483438675292,0,0,0,0,0,33
0,37,4.75,-0.599041402339935,-0.000176816174644046,0,0,0,0,0,33
0,38,4.875,-0.595627903938293,-0.000138487186632119,0,0,0,0,0,33
0,39,5,-0.597548007965088,-0.00018195497978013,0,0,0,0,0,33
0,40,5.125,-0.599952936172485,-0.00022823917970527,0,0,0,0,0,33
