Segment,Point,Elapsed Time (s),Potential (V),Current (A),Frequency (Hz),|Z| (ohms),Zre (ohms),Zim (ohms),Phase of Z (deg),ActionId
0,0,1,-0.600321412086487,-0.00108012452255934,0,0,0,0,0,3
0,1,2,-0.599332332611084,-0.000770820188336074,0,0,0,0,0,3
0,2,3,-0.599409878253937,-0.000627587316557765,0,0,0,0,0,3
0,3,4,-0.599603831768036,-0.000560922955628484,0,0,0,0,0,3
0,4,5,-0.599099576473236,-0.000487738841911778,0,0,0,0,0,3
0,5,6,-0.599623203277588,-0.000459010567283258,0,0,0,0,0,3
0,6,7,-0.600883901119232,-0.000458030262961984,0,0,0,0,0,3
0,7,8,-0.601019620895386,-0.000428671832196414,0,0,0,0,0,3
0,8,9,-0.599797785282135,-0.000388004904380068,0,0,0,0,0,3
0,9,10,-0.598032832145691,-0.000333407573634759,0,0,0,0,0,3
0,10,11,-0.599429309368134,-0.000347217370290309,0,0,0,0,0,3
0,11,12,-0.599739611148834,-0.000349889858625829,0,0,0,0,0,3
0,12,13,-0.599739611148834,-0.000339783437084407,0,0,0,0,0,3
0,13,14,-0.600534796714783,-0.000340954342391342,0,0,0,0,0,3
0,14,15,-0.599875330924988,-0.000325642962707207,0,0,0,0,0,3
0,15,16,-0.599991738796234,-0.000317975616781041,0,0,0,0,0,3
0,16,17,-0.598905622959137,-0.000290107069304213,0,0,0,0,0,3
0,17,18,-0.600864470005035,-0.000322235253406689,0,0,0,0,0,3
0,18,19,-0.599274098873138,-0.000278487394098192,0,0,0,0,0,3
0,19,20,-0.600437819957733,-0.000303990760585293,0,0,0,0,0,3
0,20,21,-0.599603831768036,-0.000278382358374074,0,0,0,0,0,3
0,21,22,-0.600166261196136,-0.000283890723949298,0,0,0,0,0,3
0,22,23,-0.601368725299835,-0.000305772438878194,0,0,0,0,0,3
0,23,24,-0.599700808525085,-0.000264669797616079,0,0,0,0,0,3
0,24,25,-0.599138379096985,-0.000247094401856884,0,0,0,0,0,3
0,25,26,-0.600011110305786,-0.000261195964412764,0,0,0,0,0,3
0,26,27,-0.599526226520538,-0.000246254145167768,0,0,0,0,0,3
0,27,28,-0.600786924362183,-0.000269337906502187,0,0,0,0,0,3
