Segment,Point,Elapsed Time (s),Potential (V),Current (A),Frequency (Hz),|Z| (ohms),Zre (ohms),Zim (ohms),Phase of Z (deg),ActionId
0,0,0.12,-0.597392857074738,-0.00284200254827738,0,0,0,0,0,33
0,1,0.24,-0.596888601779938,-0.00338618666864932,0,0,0,0,0,33
0,2,0.36,-0.59681099653244,-0.00374792632646859,0,0,0,0,0,33
0,3,0.48,-0.594813346862793,-0.003958601038903,0,0,0,0,0,33
0,4,0.6,-0.592582941055298,-0.00407719751819968,0,0,0,0,0,33
0,5,0.72,-0.593106627464294,-0.00421928055584431,0,0,0,0,0,33
0,6,0.84,-0.590061604976654,-0.00423876149579883,0,0,0,0,0,33
0,7,0.96,-0.590100407600403,-0.00430801417678595,0,0,0,0,0,33
0,8,1.08,-0.588626444339752,-0.00433169445022941,0,0,0,0,0,33
0,9,1.2,-0.58637660741806,-0.0043166852556169,0,0,0,0,0,33
0,10,1.32,-0.585988759994507,-0.00433982163667679,0,0,0,0,0,33
0,11,1.44,-0.583486795425415,-0.00430338690057397,0,0,0,0,0,33
0,12,1.56,-0.585775375366211,-0.00437116203829646,0,0,0,0,0,33
0,13,1.68,-0.581275820732117,-0.00428806664422154,0,0,0,0,0,33
0,14,1.8,-0.580946087837219,-0.00428437255322933,0,0,0,0,0,33
0,15,1.92,-0.580635786056519,-0.00427811220288277,0,0,0,0,0,33
0,16,2.04,-0.580538809299469,-0.00427663465961814,0,0,0,0,0,33
0,17,2.16,-0.575903475284576,-0.004176857881248,0,0,0,0,0,33
0,18,2.28,-0.575496196746826,-0.00416355952620506,0,0,0,0,0,33
0,19,2.4,-0.575418651103973,-0.00415290519595146,0,0,0,0,0,33
0,20,2.52,-0.57386702299118,-0.00411098776385188,0,0,0,0,0,33
0,21,2.64,-0.574022173881531,-0.00411262130364776,0,0,0,0,0,33
0,22,2.76,-0.57163667678833,-0.00405382830649614,0,0,0,0,0,33
0,23,2.88,-0.57163667678833,-0.00404041307047009,0,0,0,0,0,33
0,24,3,-0.569735944271088,-0.00399542413651943,0,0,0,0,0,33
0,25,3.12,-0.56616735458374,-0.00391341745853424,0,0,0,0,0,33
0,26,3.24,-0.567660748958588,-0.00393414264544845,0,0,0,0,0,33
0,27,3.36,-0.565352737903595,-0.00387410540133715,0,0,0,0,0,33
0,28,3.48,-0.563995122909546,-0.00383561011403799,0,0,0,0,0,33
0,29,3.6,-0.563102960586548,-0.00381282391026616,0,0,0,0,0,33
0,30,3.72,-0.56170654296875,-0.00377421197481453,0,0,0,0,0,33
0,31,3.84,-0.560872614383698,-0.0037387884221971,0,0,0,0,0,33
0,32,3.96,-0.559573113918304,-0.00370624242350459,0,0,0,0,0,33
0,33,4.08,-0.557168185710907,-0.00365059915930033,0,0,0,0,0,33
0,34,4.2,-0.557148814201355,-0.00364173366688192,0,0,0,0,0,33
0,35,4.32,-0.555791199207306,-0.00360712665133178,0,0,0,0,0,33
0,36,4.44,-0.554879605770111,-0.00357146980240941,0,0,0,0,0,33
0,37,4.56,-0.553987443447113,-0.00355548853985965,0,0,0,0,0,33
0,38,4.68,-0.552532851696014,-0.0035144267603755,0,0,0,0,0,33
0,39,4.8,-0.550554573535919,-0.00346698798239231,0,0,0,0,0,33
0,40,4.92,-0.548886656761169,-0.00342421536333859,0,0,0,0,0,33
0,41,5.04,-0.547548413276672,-0.00339073617942631,0,0,0,0,0,33
0,42,5.16,-0.54737389087677,-0.00338416476733983,0,0,0,0,0,33
0,43,5.28,-0.546695053577423,-0.0033605620265007,0,0,0,0,0,33
0,44,5.4,-0.546190798282623,-0.00335367955267429,0,0,0,0,0,33
0,45,5.52,-0.543494939804077,-0.00329426443204284,0,0,0,0,0,33
0,46,5.64,-0.542874276638031,-0.0032711282838136,0,0,0,0,0,33
0,47,5.76,-0.542040288448334,-0.00325709115713835,0,0,0,0,0,33
0,48,5.88,-0.541477859020233,-0.00323663814924657,0,0,0,0,0,33
0,49,6,-0.541322708129883,-0.00323823234066367,0,0,0,0,0,33
0,50,6.12,-0.537075281143188,-0.00314331613481045,0,0,0,0,0,33
0,51,6.24,-0.534553945064545,-0.00309023912996054,0,0,0,0,0,33
0,52,6.36,-0.53703647851944,-0.00314230495132506,0,0,0,0,0,33
0,53,6.48,-0.534728527069092,-0.00309175555594265,0,0,0,0,0,33
0,54,6.6,-0.533778190612793,-0.00307907932437956,0,0,0,0,0,33
0,55,6.72,-0.533526062965393,-0.00307134143076837,0,0,0,0,0,33
0,56,6.84,-0.5293949842453,-0.0029847074765712,0,0,0,0,0,33
0,57,6.96,-0.530733168125153,-0.00301795336417854,0,0,0,0,0,33
0,58,7.08,-0.528250694274902,-0.00296701514162123,0,0,0,0,0,33
